"Mouse","Year","Genotype","Behavior","E.phy","YokedTo","Conflict","APA","Group","notes","collector","Tube","Slice","Punch","photos","Date","ready.time","start.time","end.time","Slice.collector","Punch.Collector","SliceSize","Punchsize","punch.location","RNAisolationdate","RNAisolator","slice.location","best.location","jobnumber","RNAseqID","Mouse.short","Random","storagebox","year","Purpose","region","X"
"16-124B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BUU","1","DG","10.4x","7/9/16","21:50","21:59","10:15","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BUV","2","DG","10.4x","7/9/16","21:50","21:59","10:15","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BUW","3","DG","10.4x","7/9/16","21:50","21:59","10:15","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BUX","4","DG","10.4x","7/9/16","21:50","21:59","10:15","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYA","1","CA1","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYB","2","CA1","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYC","3","CA1","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYD","4","CA1","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYE","1","CA3","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYF","2","CA3","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYG","3","CA3","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYH","4","CA3","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYI","12","CA4","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYJ","5","CA4","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYK","3","CA4","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYL","4","CA4","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYM","1","DG","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYN","2","DG","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYO","3","DG","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYP","4","DG","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYQ","1","CA2","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYR","2","CA2","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYS","3","CA2","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BYT","4","CA2","","7/13/16","23:45","0:15","0:32","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BWY","1","CA1","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BWZ","2","CA1","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXA","3","CA1","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXB","4","CA1","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXC","1","CA3","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXD","2","CA3","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXE","3","CA3","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXF","4","CA3","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXG","1","CA4","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXH","2","CA4","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXI","3","CA4","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXJ","4","CA4","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXK","1","DG","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXL","2","DG","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXM","3","DG","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXN","4","DG","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXO","1","CA2","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXP","2","CA2","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXQ","3","CA2","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-124D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BXR","4","CA2","7.5x","7/13/16","10:10","10:30","10:47","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CGK","1","CA1","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CGL","2","CA1","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CGM","3","CA1","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CGN","4","CA1","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CGO","5","CA1","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COP","1","CA3","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COQ","2","CA3","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COR","3","CA3","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COS","4","CA3","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COT","5","CA3","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COU","1","DG","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COV","2","DG","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COW","3","DG","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COX","4","DG","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COY","5","DG","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","COZ","1","CA2","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CPA","2","CA2","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CPB","4","CA2","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CPC","5","CA2","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CPD","1","CA4","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CPE","2","CA4","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CPF","4","CA4","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","CPG","5","CA4","","7/20/16","11:10","11:30","11:48","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPH","1","CA1","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPI","2","CA1","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPJ","3","CA1","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPK","4","CA1","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPL","1","CA3","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPM","2","CA3","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPN","3","CA3","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPO","4","CA3","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPP","1","CA2","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPQ","2","CA2","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPR","3","CA2","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPS","4","CA2","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPT","1","DG","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPU","2","DG","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPV","3","DG","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPW","4","DG","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPX","1","CA4","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPY","2","CA4","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CPZ","3","CA4","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","CQA","4","CA4","","7/20/16","17:45","17:50","18:10","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CIV","1","DG","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CIW","2","DG","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CIX","3","DG","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CIY","1","CA1","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CIZ","2","DG","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJA","2","CA1","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJB","3","CA1","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJC","1","CA3","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJD","2","CA3","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJE","3","CA3","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJF","1","CA4","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJG","2","CA3","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJH","3","CA3","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJI","1","CA2","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJJ","2","CA2","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","CJK","3","CA2","","7/22/16","19:30","20:00","20:21","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","CIB","1","CA4","","7/22/16","10:30","10:44","10:58","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","CID","2","CA3","","7/22/16","10:30","10:44","10:58","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","CIE","4","CA3","","7/22/16","10:30","10:44","10:58","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","CIF","1","CA3","","7/22/16","10:30","10:44","10:58","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
"16-125D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","CIG","2","CA1","","7/22/16","10:30","10:44","10:58","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"10 - COT - ",2016,"Collaboratorium","",NA
